prod_id,piece_count,set_name,prod_desc,prod_long_desc,list_price,num_reviews,play_star_rating,star_rating,val_star_rating,ages_10+,ages_10-14,ages_10-16,ages_10-21,ages_11-16,ages_12+,ages_12-16,ages_14+,ages_16+,ages_1½-3,ages_1½-5,ages_2-5,ages_4+,ages_4-7,ages_4-99,ages_5+,ages_5-12,ages_5-8,ages_6+,ages_6-12,ages_6-14,ages_7+,ages_7-12,ages_7-14,ages_8+,ages_8-12,ages_8-14,ages_9+,ages_9-12,ages_9-14,ages_9-16,theme_name_Angry Birds™,theme_name_Architecture,theme_name_BOOST,theme_name_Blue's Helicopter Pursuit,theme_name_BrickHeadz,theme_name_Carnotaurus Gyrosphere Escape,theme_name_City,theme_name_Classic,theme_name_Creator 3-in-1,theme_name_Creator Expert,theme_name_DC Comics™ Super Heroes,theme_name_DC Super Hero Girls,theme_name_DIMENSIONS™,theme_name_DUPLO®,theme_name_Dilophosaurus Outpost Attack,theme_name_Disney™,theme_name_Elves,theme_name_Friends,theme_name_Ghostbusters™,theme_name_Ideas,theme_name_Indoraptor Rampage at Lockwood Estate,theme_name_Juniors,theme_name_Jurassic Park Velociraptor Chase,theme_name_MINDSTORMS®,theme_name_Marvel Super Heroes,theme_name_Minecraft™,theme_name_Minifigures,theme_name_NEXO KNIGHTS™,theme_name_NINJAGO®,theme_name_Power Functions,theme_name_Pteranodon Chase,theme_name_SERIOUS PLAY®,theme_name_Speed Champions,theme_name_Star Wars™,theme_name_Stygimoloch Breakout,theme_name_T. rex Transport,theme_name_THE LEGO® BATMAN MOVIE,theme_name_THE LEGO® NINJAGO® MOVIE™,theme_name_Technic,country_AT,country_AU,country_BE,country_CA,country_CH,country_CZ,country_DE,country_DN,country_ES,country_FI,country_FR,country_GB,country_IE,country_IT,country_LU,country_NL,country_NO,country_NZ,country_PL,country_PT,country_US,review_difficulty_Average,review_difficulty_Challenging,review_difficulty_Easy,review_difficulty_Very Challenging,review_difficulty_Very Easy,review_difficulty_unknown
70607,-0.32595451557628985,NINJAGO® City Chase,Stop a crime in the NINJAGO® City street market!,"Team up with Lloyd Garmadon, Nya and Officer Toque to prevent Shark Army Thug robbing a street food stall vendor in NINJAGO® City Chase. This exciting THE LEGO® NINJAGO MOVIE™ set features a 3-wheel police tuc-tuc vehicle, street food stall with assorted food elements, plus 2 lampposts with a connecting chain of festive NINJAGO lanterns. The set also includes 5 minifigures with various weapons and accessories to add to the fun role-play possibilities.
Includes 5 minifigures: Lloyd Garmadon and Nya (each with new-for-August-2017 high school outfit decoration), Officer Toque, Shark Army Thug and Ham.
Police tuc-tuc vehicle features a driver seat and rear passenger seat for minifigures, 3 wheels and translucent-blue and red police light-style elements.
Street food stall features a stall sign, red awning, fish and cherries for-sale signs, 2 crates and a half-barrel containing assorted elements including 3 cherries, 3 apples and 2 fish.
Also includes 2 lampposts with translucent decorative elements and translucent-red light-style elements, plus a connecting chain of festive NINJAGO® lanterns with translucent-red light-style elements.
Weapons include Shark Army Thug’s fish hammer with a fish handle.
Accessory elements include Lloyd Garmadon's soda, Nya's mobile phone, Officer Toque's handcuffs and Ham's money.
Recreate and role-play exciting THE LEGO® NINJAGO® MOVIE™ scenes.
Police tuc-tuc measures over 2” (7cm) high, 2” (7cm) long and 1” (3cm) wide.
Street food stall measures over 4” (11cm) high, 3” (9cm) wide and 1” (3cm) deep.
Lampposts with lantern chain measure over 5” (14cm) high, 7” (19cm) wide and 1” (3cm) deep.",19.99,0.004880252426407145,0.39033263319224126,0.16158094032809642,0.43972377031040566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70628,-0.5485217992037036,Lloyd - Spinjitzu Master,Achieve Spinjitzu greatness with the Green Ninja!,"Learn all the skills of Spinjitzu with THE LEGO® NINJAGO® MOVIE™ Lloyd – Spinjitzu Master set, featuring a Spinjitzu spinner with buildable LEGO brick handle, spinner element with minifigure capsule and a rip cord. Learn different minifigure-spinning, rolling and jumping techniques and even tougher skills using the included weapon rack as an obstacle. Compete against your friends and use your environment to create countless fun Spinjitzu challenges. Includes a Lloyd minifigure with 2 shurikens to hold in the spinner.
Includes a Lloyd minifigure.
Features a Spinjitzu spinner with buildable LEGO® brick handle, spinner element with minifigure capsule and rip cord, weapon rack with a sword, and Lloyd’s 2 shurikens.
Learn The Palm Spin, The Orbit, The Zen, The Leapfrog, The Drift, The Knockout and other cool Spinjitzu moves.
Create your own spin-tastic challenges and compete against your friends.
Go online for even more Spinjitzu tricks and inspiring videos.
Combine with other Spinjitzu Masters spinner sets—70633 Kai, 70634 Nya, 70635 Jay, 70636 Zane and 70637 Cole—for ninja vs. ninja skill showdowns.
Spinjitzu spinner (without rip cord) measures over 5” (14cm) high, 3” (8cm) wide and 1” (3cm) deep.
Weapon rack measures over 1” (4cm) wide and under 1” (2cm) high and 1” (2cm) deep.
As seen in the LEGO® Spin Ninja TV commercial.",9.99,-0.44053428621623847,1.0874067240945555,0.9906509527738996,1.2444576552983015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70633,-0.5328819360298853,Kai - Spinjitzu Master,Master Spinjitzu with the Red Ninja!,"Become a master of Spinjitzu with Kai! Place the Red Ninja in the capsule with his shurikens, attach to the spinner and pull the rip cord. Spin, roll, jump and learn amazing tricks like The Orbit. Then create your own Spinjitzu challenges and battle your friends to become the supreme Spinjitzu master!
Includes a Kai minifigure.
Features a Spinjitzu spinner with buildable LEGO® brick handle, spinner element with minifigure capsule and rip cord, weapon rack with 2 dragon swords, and Kai’s 2 shurikens.
Learn The Palm Spin, The Orbit, The Zen, The Leapfrog, The Drift, The Knockout and other cool Spinjitzu moves.
Create your own spin-tastic challenges and compete against your friends.
Go online for even more Spinjitzu tricks and inspiring videos.
Combine with other Spinjitzu Masters spinner sets—70628 Lloyd, 70634 Nya, 70635 Jay, 70636 Zane and 70637 Cole—for ninja vs. ninja skill showdowns.
This fun toy is suitable for ages 6-14.
Spinjitzu spinner (without rip cord) measures over 5” (14cm) high, 3” (8cm) wide and 1” (3cm) deep.
Weapon rack measures over 1” (3cm) high, 2” (6cm) wide and under 1” (2cm) deep.",9.99,,0.21606411046666346,0.16158094032809642,0.11783021631524704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
70635,-0.5244604712439832,Jay - Spinjitzu Master,Create brilliant Spinjitzu tricks with the Blue Ninja!,"Be ninja and show off your Spinjitzu tricks with Jay! Place the Blue Ninja in the capsule with his shurikens, attach to the spinner and pull the rip cord. Spin, roll, jump and learn super tricks like The Leapfrog. Then create your own Spinjitzu challenges and battle your friends to become the ultimate Spinjitzu master!
Includes a Jay minifigure.
Features a Spinjitzu spinner with buildable LEGO® brick handle, spinner element with minifigure capsule and rip cord, weapon rack with nunchucks, and Jay’s 2 shurikens.
Learn The Palm Spin, The Orbit, The Zen, The Leapfrog, The Drift, The Knockout and other cool Spinjitzu moves.
Create your own spin-tastic challenges and compete against your friends.
Go online for even more Spinjitzu tricks and inspiring videos.
Combine with other Spinjitzu Masters spinner sets—70628 Lloyd, 70633 Kai, 70634 Nya, 70636 Zane and 70637 Cole—for ninja vs. ninja skill showdowns.
This fun toy is suitable for ages 6-14.
Spinjitzu spinner (without rip cord) measures over 5” (14cm) high, 3” (8cm) wide and 1” (3cm) deep.
Weapon rack measures over 1” (4cm) high, 1” (4cm) wide and under 1” (2cm) deep.",9.99,-0.44053428621623847,-0.6552785031612287,-1.0820240783406065,-1.9744778846532818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70637,-0.5184451392540531,Cole - Spinjitzu Master,Master the art of Spinjitzu with the Black Ninja!,"Spin to the max with the LEGO® NINJAGO® Cole – Spinjitzu Master set, featuring a Spinjitzu spinner with buildable LEGO brick handle, spinner element with minifigure capsule, and a rip cord. Learn different minifigure-spinning, rolling and jumping techniques and tougher skills using the included weapon rack as an obstacle. Compete against your friends and use your environment to create countless fun Spinjitzu challenges. This fun toy includes a Cole minifigure with 2 shurikens to hold in the spinner.
Includes a Cole minifigure.
Features a Spinjitzu spinner with buildable LEGO® brick handle, spinner element with minifigure capsule and rip cord, weapon rack with a hammer, and Cole’s 2 shurikens.
Learn The Palm Spin, The Orbit, The Zen, The Leapfrog, The Drift, The Knockout and other cool Spinjitzu moves.
Create your own spin-tastic challenges and compete against your friends.
Go online for even more Spinjitzu tricks and inspiring videos.
Combine with other Spinjitzu Masters spinner sets—70628 Lloyd, 70633 Kai, 70634 Nya, 70635 Jay and 70636 Zane—for ninja vs. ninja skill showdowns.
This fun toy is suitable for ages 6-14.
Spinjitzu spinner (without rip cord) measures over 5” (14cm) high, 3” (8cm) wide and 1” (3cm) deep.
Weapon rack measures over 1” (4cm) high, 1” (4cm) wide and under 1” (2cm) deep.
As seen in the LEGO® Spin Ninja TV commercial.",9.99,-0.4143334310019652,1.0874067240945555,0.9906509527738996,-1.169743999665386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70606,-0.4751347489265564,Spinjitzu Training,Practice your Spinjitzu skills with Kai and Zane!,"Join the ninja heroes at the dojo with this action-packed THE LEGO® NINJAGO® MOVIE™ Spinjitzu Training set, featuring a dojo wall with a scroll and 2 detachable staffs, weapon rack with 2 detachable katanas, combat training station, Garmadon combat dummy, plus 2 minifigures.
Includes 2 minifigures: Kai and Zane.
Features a dojo wall with a scroll and 2 detachable staffs, weapon rack with 2 katanas, Garmadon combat dummy and a combat training station.
Weapons include Kai’s 2 katanas and Zane’s bow and arrow.
Recreate and role-play exciting THE LEGO® NINJAGO® MOVIE™ scenes.
Dojo wall measures over 3” (8cm) high, 1” (4cm) wide and 1” (4cm) deep.
Weapon rack measures over 1” (3cm) high, 1” (3cm) wide and under 1” (1.5cm) deep.
Garmadon combat dummy measures over 1” (5cm) high and under 1” (2cm) wide and 1” (2cm) deep.
Combat training station measures over 1” (4cm) high, 1” (3cm) wide and 1” (3cm) deep.",9.99,-0.17852573407350575,0.21606411046666346,0.36884844343954815,0.9225641013031428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70634,-0.5232574048459971,Nya - Spinjitzu Master,"Build, rip and spin into action with Nya!","Show off your Spinjitzu skills with Nya! Place the Water Ninja in the capsule with her shurikens, attach to the spinner and pull the rip cord. Spin, roll, jump and learn awesome tricks like The Zen. Then create your own Spinjitzu challenges and battle your friends to become the master of all Spinjitzu masters!
Includes a Nya minifigure.
Features a Spinjitzu spinner with buildable LEGO® brick handle, spinner element with minifigure capsule and rip cord, weapon rack with a spear, and Nya’s 2 shurikens.
Learn The Palm Spin, The Orbit, The Zen, The Leapfrog, The Drift, The Knockout and other cool Spinjitzu moves.
Create your own spin-tastic challenges and compete against your friends.
Go online for even more Spinjitzu tricks and inspiring videos.
Combine with other Spinjitzu Masters spinner sets—70628 Lloyd, 70633 Kai, 70635 Jay, 70636 Zane and 70637 Cole—for ninja vs. ninja skill showdowns.
This cool toy for kids is suitable for ages 6-14.
Spinjitzu spinner (without rip cord) measures over 5” (14cm) high, 3” (8cm) wide and 1” (3cm) deep.
Weapon rack measures over 1” (4cm) high, 3” (8cm) wide and under 1” (2cm) deep.",9.99,,0.21606411046666346,0.16158094032809642,0.11783021631524704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
70636,-0.5232574048459971,Zane - Spinjitzu Master,Create the coolest Spinjitzu tricks with the Ice Ninja!,"Show off cool Spinjitzu skills with Zane! Place the Ice Ninja in the capsule with his shurikens, attach to the spinner and pull the rip cord. Spin, roll, jump and learn crazy tricks like The Drift. Then create your own Spinjitzu challenges and battle your friends to show who is the supreme Spinjitzu expert!
Includes a Zane minifigure.
Features a Spinjitzu spinner with buildable LEGO® brick handle, spinner element with minifigure capsule and rip cord, weapon rack with 2 ice shurikens, and Zane’s 2 shurikens.
Learn The Palm Spin, The Orbit, The Zen, The Leapfrog, The Drift, The Knockout and other cool Spinjitzu moves.
Create your own spin-tastic challenges and compete against your friends.
Go online for even more Spinjitzu tricks and inspiring videos.
Combine with other Spinjitzu Masters spinner sets—70628 Lloyd, 70633 Kai, 70634 Nya, 70635 Jay and 70637 Cole—for ninja vs. ninja skill showdowns.
This cool toy for kids is suitable for ages 6-14.
Spinjitzu spinner (without rip cord) measures over 5” (14cm) high, 3” (8cm) wide and 1” (3cm) deep.
Weapon rack measures over 1” (4cm) high, 1” (4cm) wide and under 1” (2cm) deep.",9.99,,0.21606411046666346,0.16158094032809642,0.11783021631524704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
70605,0.30084307777442676,Misfortune’s Keep,Launch a surprise attack on the sky pirates’ awesome HQ!,"Stage a sky pirates vs. Ninja battle with Misfortune's Keep, featuring rotating engines for launch and flight modes, fold-out cannons and disc shooters, plus a pirate jet and launchpad. Ninja Lloyd has a booster jet featuring a winch to lower Jay into battle for the golden Djinn Blade with ‘trapped Wu' element. Includes 6 minifigures: Jay, Lloyd, Kai, Bucko, Nadakhan and Flintlocke, plus Monkey Wretch.
Includes 6 minifigures: Jay, Lloyd, Kai, Bucko, Nadakhan and Flintlocke, plus Monkey Wretch.
The pirate's airship/headquarters Misfortune's Keep features an opening minifigure cockpit, lever-operated rotating engines with turning Ninja-blade propellers for launch and flight modes, 2 hidden fold-out cannons, 2 disc shooters, rotating aircraft gun, a detachable escape boat, armor crate and a sky pirates flag.
Misfortune's Keep also has a launchpad for the pirate jet. The jet features an opening minifigure cockpit, 2 stud shooters, fold-out wings and a spinning propeller.
Lloyd's booster jet features an attachment point for Lloyd, a spinning Ninjago rotor to raise and lower the winch, and golden Ninja blades.
Weapons include a golden Djinn Blade with ‘trapped Wu' element, 2 golden katanas each for Jay and Lloyd, Kai's 2 silver katanas, Monkey Wretch's rifle and hammer, Bucko's pirate sword and Flintlocke's gun.
Recreate and role-play epic scenes from the NINJAGO™: Mastersof Spinjitzu TV show.
Misfortune's Keep measures over 9” (23cm) high, 17” (44cm) long and 17” (45cm) wide.
Pirate flyer measures over 1” (4cm) high, 4” (11cm) long and 3” (9cm) wide.
Detachable escape boat measures over 4” (11cm) long, 1” (4cm) wide and under 1” (2cm) high.
Lloyd's booster jet measures over 2” (7cm) high, 4” (12cm) long and 7” (19cm) wide.",79.99,-0.25712829971632556,0.39033263319224126,-0.04568656278335346,-0.20406333767991156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
70592,-0.07812283759116967,Salvage M.E.C.,Match the Salvage M.E.C. vs. the Skulkin mech in a bounty-hunting duel!,"Stage a mech battle between bounty-hunting Ronin—assisted by Nya—against Skulkin warriors. Ronin's highly posable mech features a golden bow with a spring-loaded shooter, a net-stud shooter, a rifle, and a compartment to store stolen treasure or ammunition. The posable Skulkin mech is wielding 2 silver dark blades and there are loads of other minifigure weapons, including Krazi's Double-Bladed Skulkin Axe, to dial up the conflict. Detach the skateboard or flyer from Ronin's Salvage M.E.C. to help him escape. Includes 4 minifigures.
Build an awesome, poseable Salvage M.E.C. mech with a spring-loaded shooter, a golden bow, and an opening minifigure cockpit
Includes four minifigures featuring Ronin with special M.E.C. outfit, Nya with special Sky Bound outfit, plus Krazi and Frakjaw
Ronin's flyer measures over 1 high, 3 long and 2 wide. Skulkin mech measures over 3 high, 1 long and 1 wide
LEGO NINJAGO building toys are compatible with all LEGO construction sets for creative building
Featured in the hit TV series LEGO NINJAGO: Masters of Spinjitzu.
439 pieces – For boys and girls between the ages of 8 and 14 years old",39.99,-0.3095300101448721,0.7388696786433984,0.576115946550998,0.9225641013031428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
70624,-0.22970920373740822,Vermillion Invader,Watch out for the mighty egg-launching Vermillion Invader!,"Help Zane escape with the Forward Time Blade under attack from Commander Raggmunk and Slackjaw’s Vermillion Invader. The Invader has two minifigure cockpits, a rubber track and a spring-loaded dual egg catapult to knock down the included barrier—and any minifigure trying to hide behind it. Commander Raggmunk and Slackjaw are armed with Vermillion swords and an axe and Zane has a katana to add to the role-play battle action. Includes three minifigures.
Build the Vermillion Invader vehicle with a spring-loaded dual egg catapult, translucent-red LEGO snake elements, and rubber track
Includes Zane, Commander Raggmunk, and Slackjaw minfigures, plus a vermillion sword, vermillion axe, and Zane’s katana
Vermillion Invader measures over 5” high, 8” long and 7” wide. Barrier measures over 1” high, 1” wide and 2” deep
LEGO NINJAGO building toys are compatible with all LEGO construction sets for creative building
Featured in the hit TV series LEGO NINJAGO: Masters of Spinjitzu.
313 pieces – For boys and girls between the ages of 8 and 14 years old",29.99,-0.33573086535914537,-0.3067414577100715,0.16158094032809642,-0.36501011467749017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
70623,-0.17316508303206526,Destiny's Shadow,Glide across and above the swamp with Destiny's Shadow!,"Fight the Vermillion for control of the Pause Time Blade with Lloyd and Cole aboard Destiny’s Shadow. This convertible boat/flyer features flip-out wings for flight mode, two stud shooters, plus two detachable canoes and two oars. Dial up the ninja vs. Vermillion conflict with Vermin’s V-shaped hoverboard and Vermillion axe. Includes three minifigures.
Build the Ninja’s swamp vehicle Destiny’s Shadow that both sails and flies, with stud shooters, flip out wings for flight mode, and two detachable canoes
Includes three minifigures, Lloyd, Cole, and Vermin plus two katana and Vermin’s vermillion axe
Destiny’s shadow measures over 3” high, 11” long and 3” wide in boat mode, and 9” wide in flight mode. Vermillion hoverboard measures over 2” long, 2” wide and under 1” high
LEGO NINJAGO building toys are compatible with all LEGO construction sets for creative building
Featured in the hit TV series LEGO NINJAGO: Masters of Spinjitzu.
360 pieces – For boys and girls between the ages of 7 and 14 years old",29.99,-0.28332915493059885,0.041795587741085646,0.16158094032809642,-0.20406333767991156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
70603,-0.2525674652991426,Raid Zeppelin,Fly high with Zane to battle Doubloon’s mighty Raid Zeppelin!,"Stage an aerial conflict between Doubloon's Raid Zeppelin airship and Zane's flyer. The Zeppelin is armed with a firing front cannon, 2 stud shooters and has a trapdoor function to drop barrels of dynamite (and captured Ninja warriors!). Retaliate by firing the flyer's elemental ice stud shooters and battle for the special Djinn Blade with ‘trapped Jay' element. Includes 3 minifigures: Zane, Doubloon and Clancee.
Includes 3 minifigures: Zane, Doubloon and Clancee.
The Raid Zeppelin airship features a spring-activated pirate cannon, 2 stud shooters, anchor-shaped fold-out wings, trapdoor function to drop a barrel of dynamite (or minifigures), adjustable pirate flag and translucent fire elements.
Zane's flyer features handlebars, 2 adjustable hover blades and 2 elemental ice stud shooters.
Weapons include a translucent dark-blue Djinn Blade with ‘trapped Jay' element, Zane's 2 golden katanas and2 golden shurikens, Doubloon's 2 pirate swords and Clancee's broomstick.
Recreate and role-play epic scenes from the NINJAGO™: Masters of Spinjitzu TV show.
Raid Zeppelin measures over 5” (15cm) high, 11” (29cm) long and 6” (16cm) wide.
Zane's flyer measures over 3” (1cm) high, 1” (5cm) long and 4” (11cm) wide.",29.99,-0.25712829971632556,-0.8295470258868073,-1.0820240783406065,-0.20406333767991156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
70601,-0.3403913123521221,Sky Shark,Take on Flintlocke’s Sky Shark with Ninja Lloyd!,"Zoom into battle against Flintlocke's Sky Shark with Lloyd using the convertible drone/jetpack. The Sky Shark jet features a dynamite-dropping function, fold-out blades, 6 detachable guns and a hidden sword, plus lots of pirate details. Defeat the sky pirate and then free the ‘trapped Kai' element from the special Djinn blade. Includes 2 minifigures: Lloyd and Flintlocke.
Includes 2 minifigures: Lloyd and Flintlocke.
The Sky Shark features an opening cockpit with detailed dashboard stickers, a dropping function (to drop 2 dynamite or 2 rotten fish elements), 2 fold-out blades, plus a hidden pirate sword and 6 detachable guns.
The Sky Shark also incorporates many pirate details including chains, anchors, 2 treasure chests, 2 barrels and 2 orange rotten fish and bone elements.
A dual-function drone/jetpack with translucent flame elements is also includedwhich may be used on its own as a drone or attached to Lloyd as a jetpack.
Weapons include a translucent red Djinn Blade with ‘trapped' Kai' element and Lloyd's golden weapon staff.
Recreate and role-play epic scenes from the NINJAGO™: Masters of Spinjitzu TV show.
Sky Shark measures over 2” (6cm) high, 10” (27cm) long and 6” (16cm) wide.
Drone/jetpack measures over 3” (9cm) high and 1” (5cm) wide and under 1” (2cm) deep.",19.99,-0.1523248788592325,-0.48100998043565085,-0.6674890721177049,-0.6869036686726487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70621,-0.5064144752741929,The Vermillion Attack,Battle the Vermillion to win the Fast Forward Time Blade!,"Stage a swamp battle between Kai and Vermillion warriors Rivett and Slackjaw to win the Forward Time Blade. This LEGO® NINJAGO® set features a Vermillion egg with an explode function that releases three red snake elements from inside, plus cool minifigure weapons to dial up the role-play conflict. Includes three minifigures.
Includes three minifigures: Kai, Rivett and Slackjaw
Vermillion egg build features an egg with a translucent red snake slime element, secret explode function and three red snake elements inside, plus various elements including swamp reeds and the detachable translucent-green Forward Time Blade.
Activate the explode function to blast off the top of the egg and pop out the snakes.
Weapons include Kai’s katana, Rivett’s Vermillion axe and Slackjaw’s Vermillion sword.
Accessory elements include Rivett and Slackjaw’s Vermillion helmets, plus two extra red snake elements.
Recreate and role-play epic scenes from the NINJAGO® Masters of Spinjitzu TV show.
This set offers an age-appropriate build and play experience for ages 6+.
Vermillion egg measures over 3” (10cm) high, 2” (7cm) wide and 2” (7cm) deep.",9.99,-0.28332915493059885,-0.1324729349844937,0.36884844343954815,0.9225641013031428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2000431,2.3472590207486475,Connections Kit,,"The LEGO® SERIOUS PLAY® program is a radical and innovative process designed to enhance business performance through building with LEGO bricks.
The LEGO® SERIOUS PLAY® Connections Kit is designed for use in conjunction with the Starter Kit (2000414) and the Identity and Landscape Kit (2000430). It supports a group of 10 - 12 workshop participants. It is designed to support 1 – 2 day workshops, participants focus on the relations and connections structure of the business landscape with its network of interdependent factors and explore how the systems responds to change.
Includes:
Extensive selection of connecting elements such as spiral tubes, ladders, fences, bridges and strings
Extensive selection of connectors making it possible to build a large interconnected LEGO model
Bricks for making10 identical bags containing bricks for the “pencil case” exercise. 
3 orange plastic sorting trays
 Note: The Connections Kit does not come with any kind of instructor’s manual. Training in how to design and facilitate LEGO SERIOUS PLAY workshops using the Connections Kit can be obtained through the LEGO SERIOUS PLAY Community.",754.99,-0.25712829971632556,-1.1780840713379637,-2.3256290970093105,-2.135424661650861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
